,insert-time,insert-memory
1,3.4627814292907715,160.08984375
2,2.535717248916626,160.34765625
3,2.7400062084198,161.56640625
4,2.7857155799865723,161.265625
5,2.894575834274292,161.7578125
6,2.8730087280273438,161.98046875
7,2.880889892578125,162.234375
8,3.155557632446289,162.7265625
9,2.9564950466156006,163.62109375
10,2.806852102279663,163.20703125
