,select-time,select-memory
1,2.69366455078125,180.33203125
2,2.394238233566284,179.08203125
3,2.406959056854248,179.59765625
4,2.4134490489959717,179.57421875
5,2.5235207080841064,179.515625
6,2.406156301498413,180.203125
7,2.3702001571655273,180.59765625
8,2.2817800045013428,180.8125
9,2.814668655395508,181.296875
10,2.543243408203125,180.96484375
