,insert-time,insert-memory
1,5.624879598617554,193.79296875
2,5.649342060089111,194.17578125
3,6.062052488327026,194.48828125
4,6.507018566131592,195.5546875
5,6.095736503601074,195.3671875
6,6.332378625869751,196.57421875
7,6.463028907775879,196.49609375
8,5.966555833816528,195.84375
9,6.024460077285767,196.29296875
10,5.80015754699707,196.31640625
