,select-time,select-memory
1,1.5303025245666504,133.3515625
2,1.340531826019287,133.00390625
3,1.2958528995513916,133.07421875
4,1.3016982078552246,133.5078125
5,1.308232307434082,133.8828125
6,1.269805908203125,133.6015625
7,1.3370418548583984,133.69921875
8,1.425551176071167,134.0859375
9,1.280289888381958,133.90625
10,1.2891218662261963,134.13671875
