,insert-time,insert-memory
1,37.996267557144165,801.234375
2,33.56933784484863,800.390625
3,34.01244759559631,800.87109375
4,33.98307800292969,801.41015625
5,34.010148763656616,803.38671875
6,29.912780046463013,804.33203125
7,29.046190977096558,801.5234375
8,29.843451499938965,794.49609375
9,32.02095413208008,794.48046875
10,32.843438148498535,794.8828125
