,insert-time,insert-memory
1,16.48843479156494,529.171875
2,16.647146940231323,531.2265625
3,17.33242917060852,533.59765625
4,16.28028893470764,533.0078125
5,15.739104270935059,533.15234375
6,17.26970410346985,533.421875
7,16.378986835479736,532.75
8,15.89566946029663,532.58984375
9,15.948829650878906,532.03515625
10,16.480244636535645,532.1640625
