,select-time,select-memory
1,1.5716345310211182,173.59375
2,1.3445112705230713,174.0859375
3,1.314521074295044,175.1171875
4,1.3035857677459717,175.57421875
5,1.328779935836792,175.8828125
6,1.1997668743133545,176.25390625
7,1.573899507522583,177.64453125
8,1.2125835418701172,177.92578125
9,1.1683063507080078,178.1640625
10,1.209127426147461,178.359375
