,select-time,select-memory
1,2.86190128326416,132.43359375
2,2.976722240447998,133.13671875
3,2.836820125579834,133.27734375
4,2.6962106227874756,133.38671875
5,2.5591742992401123,133.53515625
6,2.746796131134033,133.625
7,2.5131144523620605,133.8203125
8,2.534329652786255,133.99609375
9,2.5674822330474854,134.140625
10,2.599684476852417,134.1796875
