,insert-time,insert-memory
1,16.815988779067993,314.8359375
2,16.761597633361816,317.47265625
3,16.95436668395996,315.92578125
4,17.14865493774414,316.27734375
5,16.9466872215271,317.58203125
6,16.771122455596924,317.921875
7,16.895766973495483,318.609375
8,17.539580583572388,317.3671875
9,17.3626708984375,317.7734375
10,16.920793771743774,318.02734375
