,select-time,select-memory
1,2.640700340270996,163.5703125
2,2.004532814025879,163.58203125
3,1.953995704650879,163.7109375
4,2.0148122310638428,163.83984375
5,1.9139530658721924,163.98828125
6,1.9564855098724365,164.03125
7,1.9619286060333252,164.55859375
8,2.0698087215423584,164.71875
9,2.485797166824341,164.53515625
10,2.085747003555298,164.53125
